Reactant1_SMILES,Reactant2_SMILES,Product1_SMILES,Product2_SMILES,INCHI_KEY,SMILES,AG_Rule Systemic,AG_Rule Leaf,MW,logP,exactMolWeight,fractionCSP3,ringCount,Number of aromatic rings,HBD,HBA,Heavy atoms,TPSA,Flexibility,Rotatable Bonds,numHeteroatoms,numSaturatedHeterocycles,numRadicalElectrons,numAromaticHeterocycles,noCount,numAliphaticRings,numValenceElectrons,heavyAtomMolWeight,numSaturatedRings,numAliphaticHeterocycles,nhohCount,SIMILAR,IDENTICAL
Cc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(N)=O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(N)=O)c(C)c2)cc1C,,PWKKLOZBISSTRX-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(N)=O)c(C)c2)cc1C,0.0,0.8,444.55,3.24,444.17,0.3913,3,2,2,7,31,106.77,6,5,8,1,0,0,7,1,166,416.33,1,1,2,CSDK490890|CSDK485609|CSDM982163|CSDM979629|CSDK476558|CSDK476557|CSDK428121|CSDK495585,
CC(=O)c1cc(F)ccc1B1OC(C)(C)C(C)(C)O1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(F)cc2C(C)=O)cc1C,,NZWHPDZPZDIFPQ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(F)cc2C(C)=O)cc1C,0.0,0.8,447.53,4.17,447.15,0.3913,3,2,0,6,31,80.75,6,5,8,1,0,0,6,1,166,421.32,1,1,0,CSDK485609|CSDM979629,
Cc1cccc(CB(O)O)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Cc2cccc(C)c2)cc1C,,QFQMQKFSTXQODM-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Cc2cccc(C)c2)cc1C,0.0,1.0,415.56,4.06,415.18,0.4348,3,2,0,5,29,63.68,6,5,6,1,0,0,5,1,156,386.32,1,1,0,CSDM315160|CSDK485015|CSDK483662|CSDK464512|CSDK490890|CSDK498025|CSDK476558|CSDK476557|CSDK428121|CSDK495585|CSDM979626,
Cc1c(B(O)O)cnn1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cnn(C)c2C)cc1C,,QZUACJFBSBKXGH-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cnn(C)c2C)cc1C,0.39,0.87,405.52,2.87,405.17,0.5,3,2,0,7,28,81.5,5,4,8,1,0,1,7,1,152,378.3,1,1,0,CSDM982166,
Cc1c(B2OC(C)(C)C(C)(C)O2)cnn1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cnn(C)c2C)cc1C,,QZUACJFBSBKXGH-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cnn(C)c2C)cc1C,0.39,0.87,405.52,2.87,405.17,0.5,3,2,0,7,28,81.5,5,4,8,1,0,1,7,1,152,378.3,1,1,0,CSDM982166,
CC1Oc2ccc(B3OC(C)(C)C(C)(C)O3)cc2NC1=O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc3c(c2)NC(=O)C(C)O3)cc1C,,RIJVRCHMLXLUKN-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc3c(c2)NC(=O)C(C)O3)cc1C,0.0,0.4,472.56,3.55,472.17,0.4167,4,2,1,8,33,102.01,5,4,9,1,0,0,8,2,176,444.34,1,2,1,,
CC(C)(Oc1ccccc1)C(=O)N1CCC(B2OC(C)(C)C(C)(C)O2)C1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CCN(C(=O)C(C)(C)Oc3ccccc3)C2)cc1C,,PSMGBWCGVWAGQU-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CCN(C(=O)C(C)(C)Oc3ccccc3)C2)cc1C,0.0,0.0,542.7,4.34,542.25,0.5172,4,2,0,8,38,93.22,9,7,9,2,0,0,8,2,206,504.39,2,2,0,,
N#Cc1cccc(B(O)O)c1Cl,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(C#N)c2Cl)cc1C,,NWFMJPBSFJHWKO-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(C#N)c2Cl)cc1C,0.0,1.0,446.96,4.36,446.11,0.3636,3,2,0,6,30,87.47,5,4,8,1,0,0,6,1,158,423.77,1,1,0,CSDM982150|CSDM315187|CSDM982148,
CC1(C)OB(c2cccc(C#N)c2Cl)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(C#N)c2Cl)cc1C,,NWFMJPBSFJHWKO-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(C#N)c2Cl)cc1C,0.0,1.0,446.96,4.36,446.11,0.3636,3,2,0,6,30,87.47,5,4,8,1,0,0,6,1,158,423.77,1,1,0,CSDM982150|CSDM315187|CSDM982148,
Cc1c(B(O)O)cc(S)cc1C(=O)OC(C)(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(S)cc(C(=O)OC(C)(C)C)c2C)cc1C,,NTPHOIZQCYCUMJ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(S)cc(C(=O)OC(C)(C)C)c2C)cc1C,0.0,0.0,533.71,5.38,533.19,0.4815,3,2,0,7,36,89.98,8,5,9,1,0,0,7,1,196,498.43,1,1,0,,
Cc1c(B2OC(C)(C)C(C)(C)O2)cc(S)cc1C(=O)OC(C)(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(S)cc(C(=O)OC(C)(C)C)c2C)cc1C,,NTPHOIZQCYCUMJ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(S)cc(C(=O)OC(C)(C)C)c2C)cc1C,0.0,0.0,533.71,5.38,533.19,0.4815,3,2,0,7,36,89.98,8,5,9,1,0,0,7,1,196,498.43,1,1,0,,
CN(Cc1ccnn1C)C(=O)c1ccc2c(c1)COB2O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(=O)N(C)Cc3ccnn3C)cc2C)cc1C,,OZMVOSYCWRQKGQ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(=O)N(C)Cc3ccnn3C)cc2C)cc1C,0.0,0.0,552.7,4.15,552.24,0.4138,4,3,0,9,39,101.81,9,7,10,1,0,1,9,1,208,516.41,1,1,0,,
OB(O)c1ccc(Cn2cncn2)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(Cn3cncn3)cc2)cc1C,,QFROZVAOCTTYQE-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(Cn3cncn3)cc2)cc1C,0.0,0.4,468.58,3.47,468.18,0.375,4,3,0,8,33,94.39,7,6,9,1,0,1,8,1,174,440.36,1,1,0,CSDM979629,
[N-]=[N+]=NCc1cc(N)cc(B(O)O)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(N)cc(CN=[N+]=[N-])c2)cc1C,,NUSSQARATWQOIS-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(N)cc(CN=[N+]=[N-])c2)cc1C,0.0,0.6,457.56,4.22,457.18,0.4091,3,2,2,9,32,138.46,7,6,10,1,0,0,9,1,170,430.34,1,1,2,,
CC1(C)OB(c2cc(N)cc(CN=[N+]=[N-])c2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(N)cc(CN=[N+]=[N-])c2)cc1C,,NUSSQARATWQOIS-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(N)cc(CN=[N+]=[N-])c2)cc1C,0.0,0.6,457.56,4.22,457.18,0.4091,3,2,2,9,32,138.46,7,6,10,1,0,0,9,1,170,430.34,1,1,2,,
COCCN1CCCN(C(=O)N2CCC(B3OC(C)(C)C(C)(C)O3)C2)CC1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CCN(C(=O)N3CCCN(CCOC)CC3)C2)cc1C,,OROHUQJDQNXFEZ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CCN(C(=O)N3CCCN(CCOC)CC3)C2)cc1C,0.0,0.0,564.75,2.73,564.3,0.7143,4,1,0,10,39,99.7,10,7,11,3,0,0,10,3,218,520.4,3,3,0,,
O=C(OCC(F)(F)F)c1cc(F)cc2c1B(O)OC2,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(C)cc(F)cc2C(=O)OCC(F)(F)F)cc1C,,OUNILESYQCHFAJ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2c(C)cc(F)cc2C(=O)OCC(F)(F)F)cc1C,0.0,0.0,545.55,5.0,545.15,0.44,3,2,0,7,37,89.98,9,6,12,1,0,0,7,1,202,518.34,1,1,0,CSDK485609,
Cc1ccc(B(O)O)cc1OCc1ccccc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)c(OCc3ccccc3)c2)cc1C,,OOLQZNJWGVHYMR-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C)c(OCc3ccccc3)c2)cc1C,0.0,0.0,507.65,5.72,507.21,0.3448,4,3,0,6,36,72.91,8,7,7,1,0,0,6,1,190,474.39,1,1,0,,
COc1ccccc1-c1cc2c(cc1F)COB2O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(-c3ccccc3OC)c(F)cc2C)cc1C,,OCVRITBIIWNOTQ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(-c3ccccc3OC)c(F)cc2C)cc1C,0.0,0.0,525.64,5.96,525.2,0.3448,4,3,0,6,37,72.91,7,6,8,1,0,0,6,1,196,493.39,1,1,0,CSDK464516,
[2H]C([2H])([2H])Oc1cccc(B(O)O)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,[2H]C([2H])([2H])Oc1cccc(-c2cc(C)c(N3C(C)(C(=O)OCC)CCS3(=O)=O)c(C)c2)c1,,REVNUAACFMKBOB-VPYROQPTSA-N,[2H]C([2H])([2H])Oc1cccc(-c2cc(C)c(N3C(C)(C(=O)OCC)CCS3(=O)=O)c(C)c2)c1,0.0,1.0,420.55,3.84,420.18,0.4091,3,2,0,6,29,72.91,7,6,7,1,0,0,6,1,156,390.31,1,1,0,CSDM979629|CSDK476558|CSDK476557|CSDK428121,
COc1cccc(B(O)O)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(OC)c2)cc1C,,REVNUAACFMKBOB-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(OC)c2)cc1C,0.0,1.0,417.53,3.84,417.16,0.4091,3,2,0,6,29,72.91,6,5,7,1,0,0,6,1,156,390.31,1,1,0,CSDK464516|CSDK476558|CSDK476557|CSDK428121|CSDM992359,
COc1cccc(B2OB(c3cccc(OC)c3)OB(c3cccc(OC)c3)O2)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(OC)c2)cc1C,,REVNUAACFMKBOB-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(OC)c2)cc1C,0.0,1.0,417.53,3.84,417.16,0.4091,3,2,0,6,29,72.91,6,5,7,1,0,0,6,1,156,390.31,1,1,0,CSDK464516|CSDK476558|CSDK476557|CSDK428121|CSDM992359,
CC1(C)OB(c2ccc(CC(F)(F)F)nc2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(CC(F)(F)F)nc2)cc1C,,PNHQLOBYUKXGET-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(CC(F)(F)F)nc2)cc1C,0.0,0.6,470.51,4.33,470.15,0.4545,3,2,0,6,32,76.57,7,5,10,1,0,1,6,1,174,445.31,1,1,0,CSDM979629,
CC1(C)OB(c2ccc(C(F)F)c(Cl)c2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(F)F)c(Cl)c2)cc1C,,OESLJXOMRBEBNJ-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(F)F)c(Cl)c2)cc1C,0.0,0.0,471.95,5.42,471.11,0.4091,3,2,0,5,31,63.68,6,5,9,1,0,0,5,1,168,447.76,1,1,0,CSDM979629,
N#CC(NC(=O)c1ccc2c(c1)COB2O)C1CCCCC1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(=O)NC(C#N)C3CCCCC3)cc2C)cc1C,,PSHZTXITGRVJEU-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(=O)NC(C#N)C3CCCCC3)cc2C)cc1C,0.0,0.0,565.74,5.34,565.26,0.5161,4,2,1,8,40,116.57,9,7,9,1,0,0,8,2,214,526.42,2,1,1,,
O=C(NCc1cnc(C2CC2)o1)c1ccc2c(c1)COB2O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(=O)NCc3cnc(C4CC4)o3)cc2C)cc1C,,NXHMEXUACCSHIC-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc(C(=O)NCc3cnc(C4CC4)o3)cc2C)cc1C,0.0,0.0,565.69,4.94,565.22,0.4333,5,3,1,9,40,118.81,10,8,10,1,0,1,9,2,212,530.41,2,1,1,,
CC1(C)OB(c2cccc(S(=O)(=O)F)c2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(S(=O)(=O)F)c2)cc1C,,QOOCBDFEQLQGBA-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(S(=O)(=O)F)c2)cc1C,0.0,0.8,469.56,3.49,469.1,0.381,3,2,0,7,31,97.82,6,5,10,1,0,0,7,1,168,445.36,1,1,0,,
CC1=C(B2OC(C)(C)C(C)(C)O2)CCN(C(=O)OC(C)(C)C)C1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2=C(C)CN(C(=O)OC(C)(C)C)CC2)cc1C,,PQFYJEIWZSCJJD-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2=C(C)CN(C(=O)OC(C)(C)C)CC2)cc1C,0.0,0.0,506.67,4.58,506.25,0.6154,3,1,0,8,35,93.22,8,4,9,1,0,0,8,2,194,468.36,1,2,0,,
CCOC(=O)C1CC=C(B2OC(C)(C)C(C)(C)O2)C1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1CC=C(c2cc(C)c(N3C(C)(C(=O)OCC)CCS3(=O)=O)c(C)c2)C1,,PFVCHUAIMIMDTM-UHFFFAOYSA-N,CCOC(=O)C1CC=C(c2cc(C)c(N3C(C)(C(=O)OCC)CCS3(=O)=O)c(C)c2)C1,0.0,0.8,449.57,3.52,449.19,0.5652,3,1,0,7,31,89.98,8,6,8,1,0,0,7,2,170,418.32,1,1,0,CSDM982166,
CC1(C)OB(c2cc3c(C#N)cccc3[nH]2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc3c(C#N)cccc3[nH]2)cc1C,,PZBJLAYRISCTNE-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc3c(C#N)cccc3[nH]2)cc1C,0.0,0.6,451.55,4.19,451.16,0.3333,4,3,1,7,32,103.26,5,4,8,1,0,1,7,1,166,426.35,1,1,1,,
C[Si](C)(C)c1ccc(B(O)O)cc1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc([Si](C)(C)C)cc2)cc1C,,PWMXRVVIILZQEG-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc([Si](C)(C)C)cc2)cc1C,0.0,0.8,459.68,4.38,459.19,0.4583,3,2,0,5,31,63.68,6,5,7,1,0,0,5,1,168,426.42,1,1,0,CSDK490890|CSDK485609|CSDM979629|CSDK476558|CSDK476557|CSDK428121|CSDK495585,
CC1(C)OB(c2ccc([Si](C)(C)C)cc2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc([Si](C)(C)C)cc2)cc1C,,PWMXRVVIILZQEG-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2ccc([Si](C)(C)C)cc2)cc1C,0.0,0.8,459.68,4.38,459.19,0.4583,3,2,0,5,31,63.68,6,5,7,1,0,0,5,1,168,426.42,1,1,0,CSDK490890|CSDK485609|CSDM979629|CSDK476558|CSDK476557|CSDK428121|CSDK495585,
[2H]C([2H])([2H])c1ccccc1B(O)O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,[2H]C([2H])([2H])c1ccccc1-c1cc(C)c(N2C(C)(C(=O)OCC)CCS2(=O)=O)c(C)c1,,PIRXJMMIZCLQCK-BMSJAHLVSA-N,[2H]C([2H])([2H])c1ccccc1-c1cc(C)c(N2C(C)(C(=O)OCC)CCS2(=O)=O)c(C)c1,0.0,1.0,404.55,4.14,404.18,0.4091,3,2,0,5,28,63.68,6,5,6,1,0,0,5,1,150,374.31,1,1,0,CSDK490890|CSDK485609|CSDK498026|CSDM979629|CSDM982151|CSDK498007|CSDK476558|CSDK476557|CSDK428121|CSDK495585|CSDK497993,
COc1cc(Cl)c(B(O)O)cc1OC,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(OC)c(OC)cc2Cl)cc1C,,QTXVDZMAFOULOC-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc(OC)c(OC)cc2Cl)cc1C,0.0,0.6,482.0,4.5,481.13,0.4348,3,2,0,7,32,82.14,7,6,9,1,0,0,7,1,174,453.77,1,1,0,CSDM992359,
CC1(C)OB(c2cccc(Cl)c2F)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(Cl)c2F)cc1C,,OISZMNUNFVATHX-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(Cl)c2F)cc1C,0.0,1.0,439.94,4.62,439.1,0.381,3,2,0,5,29,63.68,5,4,8,1,0,0,5,1,156,416.75,1,1,0,CSDM982126|CSDK464519|CSDK485609|CSDM979629|CSDK464513|CSDK476558|CSDK476557|CSDK428121|CSDK497993|CSDM979665,
OB(O)c1cccc(Cl)c1F,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(Cl)c2F)cc1C,,OISZMNUNFVATHX-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cccc(Cl)c2F)cc1C,0.0,1.0,439.94,4.62,439.1,0.381,3,2,0,5,29,63.68,5,4,8,1,0,0,5,1,156,416.75,1,1,0,CSDM982126|CSDK464519|CSDK485609|CSDM979629|CSDK464513|CSDK476558|CSDK476557|CSDK428121|CSDK497993|CSDM979665,
CC1(C)OB(c2cc3c(cc2N)CCC3)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc3c(cc2N)CCC3)cc1C,,QHBKTXCIHUCRMV-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cc3c(cc2N)CCC3)cc1C,0.0,0.8,442.58,3.9,442.19,0.4583,4,2,2,6,31,89.7,5,4,7,1,0,0,6,2,166,412.34,1,1,2,CSDK495585,
CC1(C)OB(C2CCN(C(=O)c3cccc4cnccc34)CC2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CCN(C(=O)c3cccc4cnccc34)CC2)cc1C,,PJLSKHCRFCGQMT-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2CCN(C(=O)c3cccc4cnccc34)CC2)cc1C,0.0,0.0,549.69,4.73,549.23,0.4333,5,3,0,8,39,96.88,7,5,9,2,0,1,8,2,206,514.41,2,2,0,,
CC1(C)COB(CCCCB2OCC(C)(C)CO2)OC1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(CCCCB2OCC(C)(C)CO2)cc1C,,PQYXWIJKFXIEKS-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(CCCCB2OCC(C)(C)CO2)cc1C,0.0,0.38,479.45,4.05,479.25,0.7083,3,1,0,7,33,82.14,9,8,9,2,0,0,7,2,184,441.14,2,2,0,,
OB(O)c1cnc(Cl)c(F)c1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cnc(Cl)c(F)c2)cc1C,,QZGZFWONBXWJPN-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cnc(Cl)c(F)c2)cc1C,0.0,1.0,440.92,4.02,440.1,0.4,3,2,0,6,29,76.57,5,4,9,1,0,1,6,1,156,418.75,1,1,0,CSDM979629|CSDM982154,
CC1(C)OB(c2cnc(Cl)c(F)c2)OC1(C)C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cnc(Cl)c(F)c2)cc1C,,QZGZFWONBXWJPN-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(-c2cnc(Cl)c(F)c2)cc1C,0.0,1.0,440.92,4.02,440.1,0.4,3,2,0,6,29,76.57,5,4,9,1,0,1,6,1,156,418.75,1,1,0,CSDM979629|CSDM982154,
CC#CCOCc1cccc2c1COB2O,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CC#CCOCc1cccc(-c2cc(C)c(N3C(C)(C(=O)OCC)CCS3(=O)=O)c(C)c2)c1C,,RKDKTEUQWFKNCB-UHFFFAOYSA-N,CC#CCOCc1cccc(-c2cc(C)c(N3C(C)(C(=O)OCC)CCS3(=O)=O)c(C)c2)c1C,0.0,0.2,483.63,4.68,483.21,0.4444,3,2,0,6,34,72.91,8,7,7,1,0,0,6,1,182,450.37,1,1,0,,
CN1CC=C(B2OC(C)(C)C(C)(C)O2)C1,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(Br)cc1C,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2=CCN(C)C2)cc1C,,QQULELMPIRZKEH-UHFFFAOYSA-N,CCOC(=O)C1(C)CCS(=O)(=O)N1c1c(C)cc(C2=CCN(C)C2)cc1C,0.75,0.49,392.52,2.49,392.18,0.55,3,1,0,6,27,66.92,5,4,7,1,0,0,6,2,148,364.3,1,2,0,CSDM982163|CSDK498025|CSDM982166,
